#{"t_start": 1585757867.7587922, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
16.684963,24,378.609124,15
14.563381,21,379.533174,15
12.752188,20,380.441137,15
20.334888,29,381.721128,15
12.51287,19,382.561186,15
13.973668,19,383.417081,15
17.179689,24,384.48911,15
13.850432,19,385.333133,15
15.164185,21,386.277184,15
10.213853,16,386.997201,15
19.607234,25,388.101154,15
11.10624,15,388.789151,15
19.246834,27,389.993066,15
9.981436,14,390.62125,15
17.912639,24,391.725081,15
17.530546,24,392.793175,15
13.182125,22,393.761086,15
16.047362,20,394.649087,15
15.938046,22,395.637064,15
15.705398,22,396.637168,15
13.729448,18,397.441113,15
21.851258,29,398.745104,15
16.301009,24,399.805185,15
22.895712,31,401.193132,15
11.518141,15,401.881156,15
22.118258,28,403.141108,15
12.244697,16,403.85312,15
30.435851,39,405.593113,15
26.629926,37,407.245135,15
14.495859,19,408.097064,15
18.747171,30,409.425246,15
16.674283,24,410.505123,15
13.872138,18,411.301129,15
15.616305,19,412.149082,15
9.052073,12,412.705116,15
8.880325,12,413.241179,15
13.705147,18,414.041322,15
9.81694,13,414.613101,15
16.398151,21,415.549252,15
12.76631,20,416.469141,15
19.500025,27,417.697144,15
12.777958,19,418.537106,15
16.083899,25,419.637152,15
9.839955,13,420.213189,15
23.31365,34,421.737144,15
7.202921,10,422.185292,15
18.122188,23,423.209137,15
21.889229,31,424.585122,15
5.408923,8,424.941226,15
12.986227,17,425.697113,15
19.52004,27,426.885222,15
8.201984,11,427.377218,15
14.221092,23,428.397153,15
16.026443,22,429.365182,15
22.401152,30,430.685175,15
14.590741,20,431.56928,15
18.760708,26,432.713331,15
17.381642,23,433.725142,15
22.047724,29,435.005332,15
25.031379,31,436.401361,15
10.771908,15,437.061176,15
12.021061,17,437.813114,15
13.648624,18,438.645125,15
12.515498,16,439.385126,15
5.154767,8,439.745093,15
14.474781,22,440.71715,15
13.088123,21,441.645141,15
19.058602,28,442.89324,15
16.009804,21,443.845129,15
15.388126,19,444.681084,15
25.550111,35,446.233133,15
15.836378,21,447.157215,15
16.079465,23,448.177201,15
15.027805,23,449.201139,15
11.862338,16,449.909218,15
19.50057,31,451.281142,15
7.643283,11,451.797222,15
18.291975,24,452.897148,15
18.683207,26,454.061344,15
15.257533,24,455.121077,15
7.31102,11,455.621539,15
