#{"t_start": 1585382291.3987634, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
17.498799,30,1202.743962,81
22.682655,37,1204.393057,81
31.303954,49,1206.587608,81
35.525953,67,1209.571373,81
24.201823,37,1211.247409,81
25.498459,39,1213.013153,81
12.659313,25,1214.131485,81
22.819551,36,1215.745732,81
12.625348,24,1216.81145,81
64.302769,92,1220.949008,81
55.404717,76,1224.387657,81
89.127494,132,1230.27149,81
40.341674,74,1233.595451,81
34.194379,67,1236.595389,81
17.641033,31,1237.975902,81
19.682791,43,1239.917101,81
26.402964,41,1241.751368,81
92.675759,148,1248.367361,81
60.978938,92,1252.491664,81
43.357157,65,1255.393052,81
39.606824,75,1258.755512,81
35.07214,50,1261.008939,81
47.679224,81,1264.639464,81
32.854033,52,1266.959355,81
19.117793,38,1268.663302,81
28.452133,47,1270.763453,81
15.554383,27,1271.979484,81
22.111758,36,1273.579344,81
22.35163,42,1275.454118,81
23.606725,40,1277.233374,81
17.847767,29,1278.547608,81
47.428934,78,1282.021072,81
18.843475,34,1283.539477,81
11.071154,23,1284.556916,81
14.340562,26,1285.73354,81
18.118063,30,1287.069086,81
18.324121,29,1288.359505,81
40.681508,60,1291.013274,81
16.676466,31,1292.383523,81
20.301043,37,1294.035547,81
31.558878,58,1296.631361,81
17.920138,32,1298.079368,81
28.319412,45,1300.107437,81
38.074245,56,1302.641127,81
41.417523,59,1305.279533,81
50.169471,74,1308.615582,81
47.872479,65,1311.539444,81
38.456155,60,1314.212463,81
32.993173,52,1316.52002,81
56.851929,80,1320.135436,81
16.456049,40,1321.949797,81
20.200938,38,1323.668923,81
24.947643,39,1325.411434,81
18.750236,35,1326.98346,81
11.910683,27,1328.19697,81
27.46983,47,1330.284935,81
23.37404,38,1332.000447,81
15.206203,27,1333.208938,81
35.916046,62,1336.003661,81
30.545773,44,1337.959358,81
18.154835,31,1339.351491,81
27.420942,41,1341.175497,81
55.310401,75,1344.544006,81
30.406758,60,1347.241436,81
16.160363,34,1348.763373,81
23.271027,49,1350.967463,81
50.596515,70,1354.117118,81
48.78469,72,1357.325095,81
28.721376,50,1359.587932,81
38.703594,58,1362.175612,81
57.33664,82,1365.813131,81
62.000306,87,1369.723823,81
36.715276,57,1372.267981,81
21.048198,36,1373.901062,81
22.881911,48,1376.037107,81
22.148566,43,1377.94737,81
45.842776,74,1381.299459,81
47.033864,72,1384.525093,81
43.227895,62,1387.283508,81
15.042017,30,1388.601047,81
15.451164,34,1390.14354,81
33.0588,64,1393.005019,81
46.823552,66,1395.959471,81
50.053566,78,1399.432963,81
30.69543,50,1401.648971,81
27.423498,42,1403.496965,81
42.019667,74,1406.772941,81
25.47422,43,1408.663461,81
47.741074,64,1411.489095,81
40.466955,61,1414.195456,81
47.182217,68,1417.205148,81
70.489311,101,1421.672933,81
26.00605,56,1424.151387,81
32.868706,60,1426.793033,81
36.069827,56,1429.267656,81
28.95479,51,1431.519524,81
30.47094,45,1433.54493,81
19.90066,36,1435.145128,81
22.485277,38,1436.863408,81
38.103993,57,1439.41292,81
20.910908,32,1440.84341,81
42.855257,65,1443.763439,81
16.154684,29,1445.061113,81
27.999115,41,1446.891591,81
19.920379,37,1448.555583,81
37.286032,56,1451.051474,81
27.104866,42,1452.931824,81
42.723482,83,1456.621052,81
20.661824,34,1458.137083,81
18.69369,39,1459.893012,81
35.093681,52,1462.211568,81
43.838777,65,1465.112959,81
33.409677,71,1468.303499,81
41.421322,72,1471.495505,81
24.412556,38,1473.186933,81
25.949919,47,1475.287416,81
48.366197,81,1478.919537,81
30.931068,48,1481.061169,81
34.324261,59,1483.703532,81
25.587438,39,1485.445018,81
50.518877,82,1489.112415,81
32.470874,51,1491.387493,81
38.68243,69,1494.515381,81
51.215069,72,1497.752768,81
55.522821,85,1501.535527,81
52.839079,100,1505.991458,81
49.919511,70,1509.129094,81
58.962393,80,1512.715364,81
55.486976,82,1516.411357,81
67.759188,90,1520.435534,81
23.275694,37,1522.099416,81
31.050943,51,1524.387333,81
36.912152,76,1527.775559,81
13.585302,27,1528.977476,81
12.599342,26,1530.127329,81
36.406623,59,1532.759421,81
53.310952,80,1536.317111,81
44.860208,68,1539.357436,81
39.077137,68,1542.39705,81
47.558776,65,1545.299447,81
26.040984,57,1547.855442,81
43.423477,65,1550.753086,81
46.538871,67,1553.753348,81
50.074843,89,1557.73548,81
40.806401,70,1560.871881,81
