#{"t_start": 1585635637.5814736, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
22.623123,34,704.699041,21
11.919071,20,705.527185,21
20.894372,36,707.017037,21
20.070602,33,708.384058,21
6.644363,12,708.881047,21
17.845755,27,710.001119,21
19.83674,28,711.163364,21
13.367578,24,712.15426,21
22.946087,36,713.648084,21
16.471474,28,714.808042,21
14.446782,24,715.80513,21
16.736194,25,716.843004,21
13.827207,23,717.788008,21
17.399861,32,719.101194,21
22.819274,35,720.548306,21
18.485706,26,721.624053,21
26.739156,43,723.40813,21
29.559043,43,725.186173,21
9.061146,14,725.763132,21
31.284394,45,727.683136,21
26.188949,39,729.30301,21
24.866865,40,730.963043,21
19.208659,28,732.119015,21
7.821812,13,732.655021,21
21.939252,31,733.942112,21
19.48246,30,735.182127,21
13.63097,20,736.013044,21
14.671456,22,736.927043,21
25.050461,38,738.49822,21
17.78633,26,739.575139,21
22.329591,35,741.023066,21
16.968711,27,742.133107,21
39.572947,57,744.470069,21
22.164611,35,745.914023,21
15.975604,25,746.943002,21
9.869806,15,747.563115,21
21.264852,34,748.961056,21
6.720079,11,749.412056,21
22.002329,36,750.890064,21
13.461864,21,751.758085,21
7.902758,13,752.294997,21
15.764769,25,753.335045,21
21.601778,33,754.703995,21
14.597575,26,755.777189,21
22.164889,34,757.190052,21
13.945246,22,758.100245,21
10.870788,17,758.807143,21
19.675995,30,760.04501,21
28.924359,44,761.867091,21
19.320857,31,763.148985,21
22.265457,37,764.677072,21
31.820349,45,766.537982,21
15.971167,26,767.61698,21
15.785039,23,768.567007,21
22.362217,33,770.004327,21
19.96475,34,771.413937,21
11.044831,22,772.325179,21
21.283398,30,773.571101,21
27.241138,40,775.220075,21
27.261664,39,776.826033,21
24.911764,39,778.444096,21
13.416245,21,779.315023,21
21.90865,33,780.679034,21
22.315056,33,782.045994,21
7.279598,12,782.543124,21
23.702184,33,783.910121,21
18.177079,27,785.025146,21
27.599725,48,787.013477,21
15.352207,28,788.176038,21
15.013187,23,789.132298,21
17.44331,25,790.168007,21
33.216488,49,792.190053,21
16.528296,25,793.226039,21
25.702376,40,794.883993,21
28.710806,41,796.585997,21
20.852407,31,797.859993,21
26.017302,37,799.389201,21
11.521706,20,800.214989,21
9.022623,14,800.796983,21
16.593105,24,801.791075,21
36.318894,58,804.192006,24
14.425426,21,805.061035,24
18.602331,27,806.179096,24
13.04455,20,807.012107,24
17.496923,26,808.0928,24
24.665537,45,809.956046,24
21.6771,38,811.527072,24
30.637338,47,813.527205,24
21.822082,34,814.92808,24
23.528749,32,816.249351,24
27.001497,42,817.986283,24
25.68936,42,819.72503,24
29.228477,50,821.796048,24
20.82821,34,823.207039,24
13.067131,22,824.122994,24
17.369652,28,825.280087,24
27.848057,46,827.191983,24
28.348499,41,828.891236,24
19.743172,32,830.221153,24
20.591573,33,831.593096,24
17.099539,28,832.753914,24
23.298982,35,834.205036,24
